hash_inn,y
243832,12
243836,12
243840,12
243844,12
243845,12
243846,12
243852,12
243856,12
243859,12
243860,12
243865,12
243868,14
243872,12
243874,12
243880,12
243881,12
243882,12
243886,12
243887,6
243902,12
243903,12
243908,12
243915,12
243920,12
243922,12
243928,12
243935,12
243938,34
243941,34
243942,12
243947,12
243948,12
243957,12
243960,12
243968,34
243969,12
243971,12
243973,14
243977,14
243979,12
243980,12
243981,14
243984,12
243997,34
243999,12
244003,14
244004,12
244005,14
244009,12
244014,14
244015,12
244016,12
244017,12
244019,12
244020,12
244023,12
244024,12
244032,12
244033,12
244035,12
244036,12
244037,12
244040,34
244041,52
244043,12
244045,12
244046,12
244051,12
244052,12
244054,12
244055,12
244057,12
244062,14
244063,12
244066,12
244069,12
244071,12
244074,14
244078,12
244079,12
244081,34
244086,12
244089,12
244095,12
244098,12
244100,12
244101,12
244109,12
244113,34
244115,12
244116,12
244117,12
244123,12
244124,12
244127,12
244128,12
244134,14
244140,12
244142,12
244148,12
244150,14
244152,14
244157,12
244160,12
244161,12
244162,14
244165,12
244166,46
244171,14
244177,12
244181,12
244186,14
244188,34
244190,12
244196,12
244197,34
244200,12
244201,12
244217,12
244227,12
244232,12
244234,12
244238,12
244241,12
244243,14
244244,12
244245,12
244252,4
244254,12
244255,12
244257,14
244259,12
244260,12
244263,14
244265,12
244272,12
244273,12
244274,12
244277,12
244283,12
244286,12
244287,14
244294,12
244295,34
244296,12
244298,14
244301,12
244303,12
244307,34
244309,12
244312,12
244314,12
244316,12
244324,12
244325,12
244326,12
244331,12
244332,18
244333,12
244335,12
244336,12
244338,12
244342,12
244345,12
244350,12
244353,34
244357,12
244366,12
244369,12
244370,12
244373,12
244374,34
244381,12
244385,12
244386,12
244387,12
244390,12
244391,12
244396,34
244399,14
244403,12
244406,12
244411,14
244412,12
244414,12
244421,12
244422,12
244428,12
244429,12
244436,12
244437,12
244438,12
244441,12
244442,12
244444,12
244448,14
244449,14
244451,54
244456,12
244458,12
244460,34
244465,12
244471,12
244475,12
244477,12
244481,12
244483,12
244484,14
244485,12
244489,12
244491,12
244493,14
244496,12
244502,14
244509,12
244510,12
244513,12
244514,12
244515,34
244516,12
244519,14
244522,12
244526,12
244527,12
244531,12
244532,12
244534,12
244537,12
244538,12
244539,12
244540,12
244551,12
244560,14
244561,12
244565,12
244568,12
244569,12
244570,12
244572,11
244573,12
244574,12
244577,12
244580,12
244584,34
244590,12
244594,12
244597,12
244601,12
244605,12
244609,12
244613,12
244614,12
244619,12
244626,34
244628,12
244642,12
244660,12
244662,34
244669,12
244671,12
244673,12
244676,12
244682,34
244683,34
244685,12
244692,12
244693,12
244694,12
244705,12
244707,12
244711,12
244714,14
244715,12
244717,12
244718,52
244722,12
244727,14
244733,14
244734,12
244738,12
244746,52
244751,12
244752,12
244755,12
244756,12
244757,12
244760,12
244761,12
244762,14
244768,12
244771,12
244772,12
244774,14
244776,12
244779,12
244783,8
244788,12
244794,12
244796,12
244802,12
244804,12
244809,12
244815,12
244817,12
244821,12
244823,12
244825,11
244829,12
244830,12
244835,12
244840,12
244842,12
244847,12
244849,12
244851,12
244852,34
244854,12
244856,12
244858,14
244860,12
244863,12
244864,12
244871,12
244872,12
244873,12
244875,12
244876,12
244877,12
244883,12
244886,34
244889,12
244890,12
244894,12
244895,12
244900,12
244901,12
244906,14
244923,12
244927,34
244928,12
244933,12
244942,14
244944,34
244947,12
244948,12
244953,12
244961,12
244965,34
244969,12
244970,14
244977,12
244978,12
244983,12
244984,12
244986,12
244988,12
244992,12
244997,12
245001,12
245004,34
245005,14
245006,12
245007,34
245008,12
245009,12
245011,12
245015,34
245018,12
245019,12
245020,12
245023,12
245026,12
245027,12
245034,8
245042,12
245046,12
245048,12
245049,12
245050,12
245051,12
245056,12
245057,12
245058,12
245062,12
245063,12
245064,34
245068,12
245072,12
245073,12
245077,12
245089,52
245096,12
245098,52
245100,12
245105,4
245109,12
245117,12
245118,12
245119,12
245120,12
245123,14
245127,12
245129,12
245137,12
245138,12
245140,12
245144,12
245145,12
245147,12
245153,12
245159,12
245161,34
245162,34
245164,12
245165,12
245169,12
245171,12
245176,12
245180,12
245182,12
245187,12
245189,12
245198,74
245208,12
245210,12
245213,12
245214,12
245215,12
245216,12
245220,12
245221,34
245222,12
245223,34
245237,12
245240,14
245241,12
245250,12
245251,12
245252,12
245255,12
245256,12
245257,12
245260,12
245264,14
245267,12
245270,12
245276,12
245277,12
245278,12
245279,14
245280,14
245282,14
245285,12
245287,12
245290,12
245291,12
245297,12
245305,12
245307,12
245308,12
245312,14
245313,12
245323,12
245330,52
245331,34
245333,12
245334,12
245338,12
245341,12
245346,12
245347,14
245348,34
245353,12
245360,12
245361,12
245364,12
245381,12
245382,12
245386,12
245389,12
245390,12
245398,12
245401,12
245404,12
245407,12
245413,12
245414,12
245419,12
245420,14
245422,12
245428,12
245429,12
245437,12
245440,14
245441,12
245447,34
245449,12
245452,12
245457,12
245458,34
245461,12
245468,12
245469,34
245470,12
245472,14
245481,12
245489,12
245491,14
245492,12
245497,12
245499,12
245500,12
245502,12
245504,12
245505,12
245506,16
245507,12
245511,12
245521,12
245523,12
245530,12
245536,52
245545,14
245549,14
245554,12
245555,14
245556,12
245558,12
245563,12
245564,34
245570,12
245575,12
245579,12
245580,12
245584,12
245585,12
245587,12
245590,12
245593,12
245596,12
245600,12
245602,12
245611,12
245616,12
245617,14
245618,12
245620,34
245622,12
245624,12
245631,12
245637,12
245638,12
245640,12
245641,12
245642,12
245644,6
245645,34
245651,12
245660,12
245661,34
245662,34
245663,12
245667,34
245671,12
245676,12
245680,12
245681,12
245682,12
245684,12
245685,12
245693,34
245694,12
245697,12
245699,14
245704,12
245705,12
245706,12
245713,12
245715,12
245720,34
245722,12
245728,12
245730,14
245731,12
245733,12
245735,12
245736,12
245740,12
245742,12
245745,9
245746,12
245748,12
245750,12
245751,12
245754,12
245755,12
245762,12
245764,12
245765,12
245770,12
245776,12
245780,12
245783,14
245785,12
245788,12
245790,12
245797,12
245802,12
245807,12
245810,12
245813,12
245814,12
245816,34
245817,34
245818,12
245823,12
245826,12
245827,14
245830,12
245831,12
245832,12
245833,12
245835,14
245840,14
245844,52
245846,12
245847,12
245849,12
245851,12
245852,12
245856,12
245857,12
245858,12
245861,12
245862,12
245863,12
245864,12
245866,52
245869,12
245871,12
245877,14
245884,12
245887,12
245890,12
245892,34
245894,55
245899,12
245900,34
245901,34
245906,12
245912,12
245913,12
245918,12
245922,12
245931,12
245932,14
245935,52
245939,34
245943,14
245959,14
245961,12
245965,34
245972,12
245973,12
245976,14
245977,12
245978,12
245979,12
245984,14
245986,12
245993,12
245994,12
245995,12
245996,12
245997,12
245998,14
246002,12
246003,16
246004,12
246014,12
246017,12
246018,12
246023,12
246030,12
246038,12
246039,12
246040,14
246043,14
246046,12
246053,34
246056,12
246070,12
246073,12
246078,12
246080,12
246083,12
246085,12
246087,12
246093,34
246099,12
246102,34
246106,12
246108,12
246111,34
246114,14
246121,34
246125,12
246126,12
246129,12
246130,12
246136,12
246137,12
246141,12
246144,12
246145,12
246147,12
246155,12
246173,34
246174,12
246176,12
246182,55
246185,34
246187,12
246191,12
246203,12
246204,12
246207,12
246213,12
246214,23
246216,12
246217,12
246218,14
246220,12
246225,14
246229,62
246230,12
246234,12
246235,12
246240,12
246241,12
246243,12
246245,12
246250,12
246251,12
246253,12
246254,12
246255,12
246261,12
246262,12
246266,12
246272,12
246275,12
246278,14
246281,12
246283,12
246286,12
246290,12
246294,12
246297,12
246301,12
246307,34
246322,6
246328,12
246333,12
246334,12
246338,12
246339,34
246340,34
246345,52
246347,34
246352,12
246353,12
246355,12
246357,12
246359,12
246363,12
246364,12
246365,12
246370,12
246373,12
246374,12
246375,12
246376,12
246380,76
246384,12
246387,12
246394,12
246405,12
246408,12
246431,12
246434,12
246440,55
246446,12
246451,12
246452,12
246453,12
246475,12
246476,12
246477,12
246483,12
246485,12
246487,12
246490,12
246491,12
246504,12
246505,12
246506,12
246507,14
246515,12
246520,12
246522,12
246523,12
246525,12
246526,12
246527,12
246533,12
246536,12
246540,12
246541,12
246553,12
246554,12
246556,12
246558,12
246562,12
246564,12
246568,12
246572,12
246575,12
246578,12
246586,12
246595,14
246601,12
246602,12
246605,12
246609,12
246611,12
246612,12
246617,12
246618,12
246619,12
246623,12
246626,12
246628,52
246632,52
246633,34
246634,12
246635,12
246649,12
246654,12
246655,12
246657,12
246660,12
246662,34
246663,12
246664,12
246666,12
246667,34
246668,12
246673,12
246674,12
246681,14
246686,12
246692,12
246693,12
246696,12
246700,12
246703,12
246704,12
246706,14
246714,12
246725,12
246729,12
246730,12
246737,12
246739,34
246749,12
246750,34
246751,12
246754,12
246758,12
246759,12
246761,34
246767,34
246771,12
246774,12
246779,12
246781,12
246783,14
246786,12
246791,14
246794,12
246796,12
246798,52
246808,12
246810,12
246811,8
246813,12
246822,12
246832,12
246833,12
246834,12
246835,12
246839,12
246840,12
246849,12
246851,12
246853,12
246856,12
246859,12
246862,12
246867,12
246870,12
246872,12
246873,12
246875,12
246876,4
246880,34
246885,12
246887,34
246889,34
246893,12
246894,12
246895,12
246897,34
246899,12
246905,12
246906,12
246911,12
246914,12
246924,12
246927,14
246932,52
246937,12
246938,12
246940,12
246941,12
246944,14
246955,12
246963,14
246966,12
246975,12
246977,12
246979,12
246980,12
246987,12
246988,12
246989,12
246991,12
246996,34
246997,34
246998,12
247004,12
247005,12
247007,12
247011,12
247013,12
247016,14
247021,12
247024,12
247025,12
247028,12
247029,12
247030,12
247031,12
247033,12
247035,12
247039,12
247043,12
247047,12
247053,12
247055,12
247057,12
247058,12
247061,12
247065,12
247066,12
247068,34
247069,12
247071,12
247076,12
247081,12
247092,12
247098,11
247105,14
247106,12
247110,12
247111,12
247112,12
247118,14
247122,12
247123,12
247125,34
247126,34
247129,12
247137,12
247138,12
247143,12
247146,52
247148,12
247154,12
247164,12
247165,12
247169,12
247174,12
247179,12
247180,12
247182,34
247183,12
247184,12
247188,12
247189,12
247191,12
247192,14
247193,34
247194,12
247196,12
247200,12
247203,12
247205,12
247207,12
247215,12
247219,12
247220,6
247226,43
247234,12
247237,12
247246,12
247247,12
247249,39
247261,12
247262,12
247265,12
247269,34
247275,12
247278,12
247282,12
247285,12
247290,12
247293,12
247294,12
247307,34
247309,12
247310,12
247311,12
247313,12
247317,34
247321,12
247323,14
247324,12
247326,12
247327,12
247328,12
247330,12
247331,12
247333,12
247337,12
247340,55
247342,12
247344,12
247346,14
247349,14
247350,12
247357,12
247369,12
247371,14
247375,12
247379,12
247381,34
247383,12
247388,12
247394,12
247395,12
247396,12
247398,12
247399,34
247402,12
247403,12
247408,34
247410,34
247412,12
247415,12
247419,34
247422,12
247426,12
247434,12
247435,12
247448,12
247454,12
247456,12
247463,14
247470,12
247474,12
247477,14
247479,12
247486,12
247487,12
247491,12
247494,12
247498,12
247502,12
247503,12
247510,12
247521,12
247523,12
247524,12
247531,12
247532,12
247535,12
247537,12
247540,52
247543,12
247544,12
247545,12
247547,12
247552,12
247554,12
247558,12
247559,12
247562,12
247564,34
247566,12
247569,12
247570,12
247571,12
247575,12
247576,14
247580,12
247581,12
247583,14
247586,12
247587,34
247591,12
247592,12
247594,12
247605,12
247606,12
247608,12
247609,12
247610,12
247612,12
247614,12
247619,12
247620,14
247623,12
247624,12
247627,12
247630,12
247632,12
247633,12
247637,12
247638,4
247641,12
247643,12
247649,12
247651,6
247658,12
247659,52
247660,12
247663,14
247665,12
247667,12
247674,12
247675,12
247678,12
247682,12
247683,14
247690,12
247691,34
247695,12
247698,12
247702,34
247703,34
247707,12
247712,12
247714,12
247718,12
247719,34
247724,12
247726,12
247735,12
247737,12
247741,14
247744,34
247745,12
247748,12
247750,12
247751,12
247755,12
247758,12
247762,14
247771,12
247774,34
247778,12
247780,34
247783,34
247792,12
247798,12
247808,12
247815,12
247816,12
247819,12
247823,12
247832,12
247833,12
247835,12
247839,12
247853,12
247865,12
247868,12
247870,34
247871,12
247873,12
247875,14
247880,12
247882,12
247884,12
247885,12
247888,12
247896,12
247898,12
247901,12
247902,34
247904,12
247905,12
247907,12
247910,12
247915,12
247919,12
247920,12
247922,12
247923,12
247925,12
247927,12
247931,12
247932,12
247937,14
247939,12
247940,12
247948,12
247959,12
247965,12
247968,12
247972,12
247974,14
247977,12
247983,12
247985,12
247986,12
247989,14
247990,12
247991,52
247992,12
247995,12
248004,34
248006,12
248007,76
248011,12
248021,12
248031,12
248032,12
248042,14
248050,4
248060,12
248062,12
248072,14
248077,12
248084,12
248087,11
248090,12
248091,12
248092,14
248093,12
248094,12
248100,12
248101,12
248102,12
248105,12
248107,14
248114,12
248116,12
248117,12
248118,12
248119,12
248123,12
248125,34
248129,34
248134,12
248138,12
248141,12
248145,12
248148,12
248149,12
248151,14
248152,4
248153,12
248155,12
248156,12
248158,12
248163,12
248166,12
248167,12
248170,34
248173,12
248176,12
248177,12
248179,12
248180,12
248183,12
248184,12
248185,34
248186,12
248187,12
248189,34
248191,8
248199,12
248201,14
248203,52
248205,34
248207,12
248212,12
248218,12
248223,34
248232,14
248233,4
248235,12
248236,12
248239,12
248240,12
248242,12
248248,12
248251,12
248253,12
248254,12
248261,12
248262,12
248264,12
248265,12
248266,12
248271,34
248272,34
248275,12
248278,12
248280,12
248283,12
248297,12
248301,12
248302,12
248303,12
248305,12
248306,12
248311,12
248317,14
248318,12
248322,12
248324,12
248325,34
248327,12
248329,12
248330,12
248332,12
248333,12
248335,12
248337,12
248347,12
248359,12
248364,12
248365,34
248372,14
248373,34
248374,12
248378,14
248381,12
248382,14
248384,12
248396,12
248401,12
248402,12
248403,12
248405,12
248407,12
248411,12
248421,12
248425,12
248428,12
248435,12
248439,12
248445,12
248447,12
248448,12
248457,52
248458,12
248463,12
248465,34
248470,12
248471,12
248472,12
248474,12
248475,12
248480,34
248482,12
248483,14
248484,12
248487,12
248489,12
248490,12
248498,12
248499,12
248502,12
248503,12
248505,12
248507,12
248509,12
248514,12
248550,12
248551,14
248554,12
248556,12
248559,12
248563,12
248566,12
248569,34
248572,12
248582,12
248588,12
248592,12
248599,12
248600,12
248601,12
248602,12
248604,12
248608,12
248622,12
248624,12
248626,12
248634,12
248637,12
248639,14
248651,34
248653,34
248656,12
248657,12
248667,12
248668,12
248670,12
248672,12
248673,34
248684,12
248688,12
248697,6
248698,12
248702,34
248703,12
248705,12
248711,12
248712,12
248717,12
248719,9
248724,12
248729,12
248730,12
248731,52
248736,12
248740,12
248745,12
248748,12
248751,12
248758,12
248766,11
248768,12
248769,12
248774,12
248775,12
248777,12
248782,12
248783,14
248786,12
248789,12
248791,12
248798,12
248799,12
248801,12
248804,34
248808,12
248812,12
248815,14
248817,12
248822,12
248823,12
248824,12
248828,12
248832,14
248835,14
248840,12
248845,12
248849,12
248863,12
248868,12
248871,12
248874,12
248876,34
248878,12
248879,12
248882,12
248887,14
248888,12
248890,12
248891,12
248894,12
248899,12
248902,12
248908,9
248909,14
248910,12
248913,12
248914,12
248920,12
248924,12
248925,12
248932,12
248933,12
248940,52
248945,12
248951,12
248957,12
248960,12
248962,12
248965,12
248966,12
248968,34
248973,12
248974,12
248985,12
248990,14
248991,12
248992,12
248996,12
248998,12
248999,12
249001,12
249013,12
249014,12
249016,12
249019,34
249020,14
249025,34
249034,12
249036,12
249038,12
249039,12
249040,12
249044,12
249046,12
249047,12
249050,34
249053,12
249055,12
249058,12
249059,12
249061,12
249066,14
249068,12
249069,12
249071,14
249075,12
249079,12
249081,12
249086,12
249092,12
249095,12
249096,34
249099,12
249101,12
249102,34
249104,34
249105,12
249108,12
249110,12
249111,12
249114,12
249117,12
249118,12
249120,12
249124,12
249125,34
249130,12
249136,52
249138,12
249144,14
249145,12
249146,12
249153,55
249156,12
249159,14
249167,12
249169,12
249170,52
249174,12
249175,14
249176,12
249178,12
249181,12
249182,12
249188,12
249192,34
249197,12
249200,12
249203,12
249204,14
249210,12
249214,14
249216,12
249218,12
249219,12
249222,12
249224,12
249226,12
249234,12
249240,14
249241,34
249244,12
249248,12
249249,12
249250,12
249257,12
249260,26
249261,12
249262,12
249263,4
249264,12
249265,12
249266,12
249271,62
249274,12
249275,34
249276,34
249281,12
249284,14
249288,12
249294,12
249296,14
249306,34
249309,12
249311,12
249315,12
249320,12
249324,12
249325,12
249326,12
249327,12
249328,12
249334,12
249338,12
249339,12
249345,12
249348,12
249349,12
249351,12
249352,12
249354,12
249356,12
249364,12
249365,52
249366,12
249369,12
249371,12
249372,12
249379,12
249382,12
249389,12
249392,12
249394,12
249406,34
249409,12
249410,12
249422,34
249434,12
249439,14
249441,12
249446,34
249452,12
249455,12
249459,12
249460,14
249462,12
249466,12
249468,12
249471,12
249472,12
249475,12
249477,12
249487,12
249488,12
249490,12
249492,12
249493,12
249497,12
249503,14
249508,12
249511,12
249517,12
249518,12
249522,4
249525,12
249528,12
249531,12
249535,34
249538,12
249540,12
249543,12
249549,12
249552,12
249553,12
249557,12
249559,12
249562,12
249569,12
249570,12
249571,12
249576,12
249578,12
249583,12
249584,12
249585,12
249593,12
249600,12
249606,12
249609,12
249613,34
249618,12
249620,12
249626,12
249627,34
249629,12
249630,14
249637,12
249644,14
249646,34
249649,12
249650,12
249651,52
249657,12
249665,12
249666,12
249670,12
249672,12
249674,12
249675,14
249678,12
249680,12
249683,34
249684,12
249691,34
249692,12
249696,12
249700,12
249704,12
249707,34
249708,14
249709,12
249718,14
249719,34
249720,14
249724,12
249725,12
249732,12
249734,12
249738,12
249740,12
249746,12
249752,12
249753,12
249755,12
249758,12
249759,52
249763,12
249764,12
249767,12
249769,34
249772,12
249779,14
249781,11
249786,12
249792,12
249797,14
249808,12
249811,34
249812,12
249813,14
249816,12
249817,12
249820,12
249826,12
249827,12
249829,12
249832,26
249833,12
249842,12
249844,14
249845,12
249849,12
249851,12
249859,16
249862,12
249868,14
249869,12
249870,12
249874,12
249877,12
249878,12
249883,34
249886,12
249888,12
249891,12
249893,12
249895,12
249901,12
249903,12
249908,12
249910,34
249914,34
249920,52
249926,12
249930,12
249932,12
249937,12
249938,12
249941,12
249943,14
249946,12
249948,34
249952,34
249954,12
249959,34
249961,12
249971,12
249983,12
249987,12
249989,12
249990,34
249991,12
249997,12
250013,12
250014,12
250016,12
250017,12
250022,12
250023,12
250031,12
250037,12
250039,12
250040,12
250044,12
250050,12
250051,12
250054,12
250055,12
250058,34
250064,12
250068,12
250079,12
250085,12
250088,12
250089,12
250091,12
250093,12
250094,12
250095,12
250098,12
250100,12
250101,52
250103,12
250106,12
250111,34
250116,14
250119,12
250123,12
250125,14
250128,12
250131,12
250132,12
250133,12
250135,12
250139,12
250148,12
250149,12
250151,12
250154,12
250156,14
250161,12
250163,12
250168,12
250174,12
250180,12
250181,14
250193,12
250194,12
250195,34
250209,12
250210,12
250213,12
250214,12
250215,12
250216,12
250217,34
250218,12
250219,14
250220,12
250222,12
250223,12
250224,34
250231,12
250233,12
250234,12
250236,14
250239,12
250240,12
250241,12
250242,12
250251,12
250265,12
250270,12
250274,12
250275,14
250277,12
250280,12
250282,12
250285,12
250286,12
250289,12
250290,12
250291,12
250293,34
250300,12
250301,12
250307,12
250311,12
250312,12
250314,12
250317,18
250321,12
250322,12
250323,12
250329,12
250332,12
250335,12
250338,12
250340,12
250344,14
250350,12
250353,12
250355,12
250357,12
250360,12
250362,34
250363,12
250366,12
250377,12
250379,12
250384,12
250388,12
250389,12
250391,34
250392,12
250394,12
250396,12
250404,12
250406,12
250407,12
250410,14
250413,11
250417,12
250420,14
250425,12
250427,52
250428,12
250429,12
250432,12
250437,12
250438,12
250445,12
250446,14
250447,12
250461,12
250463,12
250464,12
250465,12
250470,14
250471,12
250474,12
250475,12
250476,34
250480,12
250485,12
250493,34
250495,12
250496,12
250500,14
250504,12
250514,12
250516,12
250523,12
250524,12
250525,12
250528,34
250530,12
250531,12
250536,12
250537,14
250544,12
250548,12
250549,14
250550,12
250553,12
250555,12
250564,52
250566,12
250569,12
250578,12
250582,12
250583,12
250584,12
250588,12
250589,12
250593,26
250595,12
250599,34
250603,12
250605,14
250606,55
250610,12
250611,12
250616,14
250622,12
250624,12
250627,12
250630,12
250631,12
250632,12
250637,12
250638,55
250642,12
250643,12
250647,12
250649,12
250658,12
250665,12
250670,12
250672,12
250673,34
250675,14
250693,12
250701,14
250702,12
250705,12
250711,12
250712,12
250715,12
250718,12
250719,12
250720,12
250721,12
250722,14
250724,12
250725,12
250728,12
250731,12
250735,34
250737,12
250741,12
250743,12
250745,34
250757,12
250759,12
250762,12
250764,34
250775,12
250780,12
250782,12
250786,12
250789,12
250792,33
250797,12
250800,12
250801,12
250804,12
250807,12
250810,12
250825,12
250832,12
250836,12
250839,12
250846,14
250855,12
250856,6
250860,12
250862,34
250865,12
250872,12
250878,12
250882,12
250883,12
250892,12
250895,12
250898,12
250900,12
250904,12
250912,34
250915,12
250920,34
250929,12
250930,12
250942,12
250948,12
250953,12
250957,12
250960,12
250963,12
250968,12
250969,12
250972,12
250974,12
250976,12
250978,12
250981,12
250982,12
250984,12
250985,12
250986,12
250994,12
250997,14
250998,12
251000,12
251008,12
251012,12
251014,12
251015,12
251016,12
251023,34
251034,12
251044,12
251046,12
251053,12
251054,12
251061,12
251062,34
251063,14
251064,12
251066,12
251068,12
251071,12
251074,12
251076,12
251083,12
251088,12
251094,12
251099,12
251100,12
251103,12
251107,12
251110,14
251112,14
251114,14
251117,12
251118,12
251119,12
251121,12
251127,12
251128,34
251129,12
251130,14
251131,34
251141,12
251146,12
251147,12
251151,12
251158,12
251162,34
251165,12
251168,12
251169,12
251170,34
251176,34
251177,12
251178,12
251180,14
251182,12
251183,12
251185,12
251191,12
251193,34
251197,12
251199,12
251202,34
251204,12
251207,14
251209,12
251217,12
251223,12
251226,12
251229,14
251232,12
251236,14
251244,12
251247,53
251251,34
251257,12
251261,12
251262,12
251265,12
251267,12
251270,12
251272,12
251273,12
251276,12
251289,12
251293,12
251298,12
251299,12
251308,12
251310,34
251313,12
251318,14
251320,12
251326,12
251327,12
251328,12
251329,12
251330,12
251331,53
251333,12
251340,12
251341,34
251344,12
251347,12
251349,14
251366,12
251372,12
251376,12
251381,26
251384,12
251385,12
251387,12
251389,12
251392,34
251396,12
251398,12
251399,34
251411,34
251412,12
251416,12
251418,11
251421,12
251422,12
251424,34
251425,34
251426,12
251429,12
251432,12
251438,12
251440,14
251441,12
251443,12
251450,12
251458,12
251462,12
251467,12
251469,12
251470,34
251478,12
251483,14
251495,12
251497,12
251506,12
251508,52
251520,11
251521,12
251522,34
251528,12
251530,12
251532,12
251537,12
251543,14
251547,12
251548,12
251551,12
251559,12
251563,14
251564,34
251566,12
251567,12
251568,12
251569,12
251570,12
251572,12
251578,12
251579,12
251580,34
251582,12
251583,12
251586,12
251588,12
251590,12
251592,12
251593,12
251595,12
251600,12
251611,12
251614,12
251615,14
251622,12
251627,12
251629,12
251631,12
251632,12
251637,12
251649,12
251652,12
251654,12
251659,12
251664,12
251668,12
251676,12
251678,12
251679,12
251680,12
251683,12
251685,12
251687,12
251689,12
251690,12
251696,12
251700,12
251701,12
251702,12
251707,12
251715,20
251716,12
251717,12
251722,12
251726,12
251727,12
251731,14
251735,12
251736,34
251739,12
251748,12
251757,12
251769,12
251770,12
251771,52
251782,12
251788,14
251790,12
251791,12
251799,12
251807,12
251808,12
251814,14
251815,14
251816,12
251820,12
251824,14
251832,11
251836,34
251837,9
251840,12
251842,12
251845,12
251849,12
251851,12
251854,12
251857,12
251864,12
251867,12
251870,12
251876,34
251880,12
251881,12
251886,14
251888,34
251890,12
251891,12
251897,12
251901,12
251903,12
251905,12
251906,14
251910,34
251912,12
251913,12
251918,34
251919,12
251920,12
251928,11
251929,12
251931,14
251932,55
251933,34
251935,52
251937,34
251938,12
251946,12
251949,12
251954,12
251956,12
251963,12
251969,12
251971,52
251974,12
251975,34
251976,12
251977,11
251980,12
251983,12
251988,12
251989,12
251996,12
252002,12
252005,12
252007,34
252011,12
252014,34
252016,12
252022,12
252023,12
252024,12
252036,14
252037,12
252038,12
252043,12
252044,12
252045,12
252046,12
252047,12
252052,12
252053,12
252066,12
252068,33
252071,12
252072,12
252073,12
252074,12
252075,12
252078,34
252079,12
252083,14
252088,12
252092,12
252093,12
252094,12
252095,12
252096,12
252098,12
252104,12
252107,34
252109,12
252111,14
252113,12
252114,12
252115,12
252117,12
252122,12
252125,12
252126,12
252127,12
252129,12
252134,34
252137,12
252142,34
252144,12
252146,12
252153,12
252156,34
252158,12
252162,12
252163,12
252164,12
252165,14
252169,12
252170,12
252171,12
252172,12
252177,12
252178,14
252180,12
252185,12
252191,34
252193,12
252195,12
252196,34
252197,12
252204,12
252205,12
252209,12
252217,12
252218,12
252219,14
252226,12
252231,12
252236,12
252237,12
252240,12
252241,12
252244,12
252245,12
252246,12
252247,12
252255,12
252256,12
252258,12
252263,12
252264,12
252265,12
252269,34
252271,12
252272,12
252273,12
252275,12
252284,12
252286,12
252287,12
252292,12
252295,12
252296,12
252297,12
252299,12
252300,12
252301,34
252302,52
252303,14
252306,12
252307,12
252313,12
252318,12
252319,14
252333,12
252334,12
252336,12
252340,12
252341,34
252342,12
252348,12
252353,12
252360,12
252365,12
252369,12
252371,12
252375,12
252378,12
252380,12
252385,34
252386,14
252387,34
252393,12
252397,14
252399,14
252403,14
252407,12
252410,12
252414,34
252416,12
252417,12
252419,12
252424,12
252426,14
252429,12
252433,12
252436,12
252437,12
252439,34
252443,12
252451,12
252452,12
252454,12
252455,12
252457,34
252458,14
252460,12
252462,34
252469,12
252471,12
252474,14
252475,12
252483,12
252485,14
252487,12
252488,12
252489,12
252491,52
252495,14
252504,14
252505,12
252507,12
252509,12
252512,12
252516,12
252517,34
252520,12
252522,12
252530,12
252535,12
252536,12
252537,52
252538,12
252539,34
252546,12
252547,12
252548,12
252556,12
252559,12
252573,12
252574,12
252576,34
252580,12
252585,12
252599,12
252601,12
252609,12
252610,12
252611,12
252612,12
252614,14
252620,12
252621,12
252622,12
252623,52
252624,12
252634,12
252635,12
252638,12
252645,12
252647,12
252652,14
252654,12
252656,12
252658,12
252661,12
252664,12
252665,12
252676,12
252677,12
252678,12
252692,12
252693,12
252695,12
252697,12
252698,12
252701,12
252702,14
252703,12
252707,12
252708,12
252712,12
252713,12
252724,12
252725,34
252729,12
252730,12
252738,12
252743,12
252744,34
252751,12
252754,12
252757,12
252760,12
252763,12
252764,12
252779,12
252781,12
252784,12
252785,12
252787,12
252789,12
252791,12
252792,12
252793,12
252801,12
252803,12
252809,12
252810,34
252811,14
252812,12
252816,12
252817,12
252819,12
252835,12
252841,12
252846,14
252848,12
252859,12
252862,12
252865,52
252868,12
252874,12
252877,12
252879,34
252880,12
252882,12
252886,52
252887,12
252888,12
252896,12
252903,14
252904,12
252906,12
252907,14
252911,12
252914,12
252916,12
252919,12
252921,12
252928,34
252931,12
252934,12
252935,12
252936,12
252938,12
252940,12
252941,12
252943,12
252950,12
252951,12
252952,12
252955,12
252958,12
252959,12
252962,34
252963,12
252966,12
252967,14
252970,52
252973,12
252978,12
252981,14
252982,14
252983,12
252988,12
252991,12
252997,12
253010,12
253018,12
253021,12
253022,12
253026,52
253033,12
253038,14
253044,14
253045,34
253046,12
253051,55
253054,12
253060,12
253067,34
253069,12
253070,12
253072,12
253074,12
253084,12
253087,12
253089,14
253090,12
253091,12
253097,12
253099,12
253100,12
253109,12
253112,12
253113,14
253117,12
253118,12
253120,12
253121,12
253128,12
253130,12
253132,34
253136,12
253141,34
253146,12
253149,34
253155,12
253160,12
253167,12
253176,12
253180,14
253181,14
253186,12
253191,12
253192,34
253194,12
253196,12
253198,12
253199,12
253200,12
253203,12
253205,12
253212,12
253213,12
253215,12
